e_Mo,e_Co,e_0,e_Cr,e_Mn,sigma,e_C,e_Al,e_V,e_Ni,e_Si,nu
-75.26814270019531,-52.3187255859375,747.4452514648438,-46.96684265136719,-72.44432067871094,18.6773681640625,-38.174346923828125,25.87835693359375,-87.98114013671875,-31.402374267578125,-9.83477783203125,14.07314395904541
-67.88143920898438,-46.47969055175781,731.3131103515625,-47.10075378417969,-71.2860107421875,21.767107009887695,-34.79669189453125,16.45599365234375,-104.76626586914062,-27.027740478515625,-7.065826416015625,6.553989410400391
-73.6846923828125,-44.317840576171875,743.0171508789062,-51.192657470703125,-69.45458984375,20.415346145629883,-33.671844482421875,27.398345947265625,-97.25802612304688,-29.22552490234375,-10.880340576171875,10.086832046508789
-75.45220947265625,-43.421173095703125,743.2942504882812,-46.04765319824219,-67.36585998535156,18.077404022216797,-39.2509765625,24.160614013671875,-95.63679504394531,-29.94830322265625,-9.623046875,8.56882095336914
-84.6427001953125,-27.983428955078125,764.558837890625,-54.46739196777344,-75.17335510253906,16.591312408447266,-38.561187744140625,11.86505126953125,-65.07131958007812,-32.406707763671875,-8.58502197265625,4.396849632263184
-74.16554260253906,-54.6014404296875,751.142578125,-48.12998962402344,-70.89976501464844,19.198213577270508,-38.37664794921875,33.993865966796875,-18.228759765625,-33.10089111328125,-10.860321044921875,20.01393699645996
-69.54730224609375,-41.026397705078125,749.5927734375,-50.38383483886719,-70.91978454589844,19.19215965270996,-40.031585693359375,26.976806640625,-15.89630126953125,-29.792236328125,-9.60858154296875,24.34152603149414
-74.47920227050781,-46.334381103515625,734.3878784179688,-50.58082580566406,-71.2611083984375,19.346553802490234,-33.992828369140625,26.158447265625,-62.846160888671875,-26.406768798828125,-7.5025634765625,23.76548957824707
-73.21101379394531,-18.194610595703125,746.5638427734375,-53.17314147949219,-68.09738159179688,17.328964233398438,-36.503265380859375,18.849700927734375,-18.89825439453125,-30.07550048828125,-10.741546630859375,10.881123542785645
-71.380859375,-24.26629638671875,743.3646240234375,-53.057098388671875,-68.88444519042969,20.088376998901367,-33.62152099609375,12.87841796875,-78.17726135253906,-30.9630126953125,-10.893768310546875,16.09678840637207
-72.97625732421875,-39.204071044921875,748.5266723632812,-50.064605712890625,-68.42185974121094,21.890207290649414,-39.485748291015625,18.151947021484375,-7.341461181640625,-29.317535400390625,-14.060699462890625,8.855522155761719
-69.13822937011719,-28.9434814453125,746.2589721679688,-49.12632751464844,-73.52066040039062,19.63517189025879,-34.5572509765625,24.4501953125,-64.58331298828125,-28.740509033203125,-9.234588623046875,5.528518199920654
-77.47409057617188,-24.8419189453125,760.659423828125,-53.95854187011719,-72.55586242675781,20.756580352783203,-40.080078125,17.02801513671875,-23.004547119140625,-30.6951904296875,-11.813690185546875,10.258533477783203
-81.75517272949219,4.267822265625,757.5240478515625,-52.92750549316406,-75.345947265625,19.330204010009766,-36.646636962890625,7.757781982421875,-61.27565002441406,-31.00994873046875,-9.260162353515625,8.593598365783691
-81.56416320800781,-36.775421142578125,761.7119140625,-52.05413818359375,-80.43778991699219,18.653785705566406,-37.145904541015625,16.055206298828125,-62.23289489746094,-32.40203857421875,-8.042633056640625,26.07547378540039
-83.495849609375,-21.629364013671875,759.5335083007812,-53.29011535644531,-80.46084594726562,19.937469482421875,-36.011932373046875,10.3939208984375,-71.05917358398438,-30.341033935546875,-7.049835205078125,14.727567672729492
-76.18080139160156,-19.502838134765625,754.5886840820312,-50.0802001953125,-75.20425415039062,17.15803337097168,-40.22784423828125,7.334747314453125,-43.40179443359375,-27.841339111328125,-7.99169921875,11.998863220214844
-67.06558227539062,-27.723480224609375,748.483642578125,-53.55084228515625,-68.67092895507812,21.383350372314453,-38.27642822265625,19.808746337890625,-3.888275146484375,-27.732635498046875,-11.739593505859375,19.33765983581543
-79.8697509765625,-34.13800048828125,764.4219970703125,-53.209991455078125,-85.96009826660156,21.26494789123535,-39.984527587890625,19.655609130859375,-55.06419372558594,-28.72906494140625,-4.57049560546875,23.33296775817871
-79.31703186035156,-29.9627685546875,764.682861328125,-51.19606018066406,-79.97444152832031,18.363506317138672,-37.5418701171875,16.777374267578125,-109.18316650390625,-32.57489013671875,-9.716827392578125,25.66162109375
-73.49545288085938,-27.510345458984375,752.0682373046875,-47.08544921875,-73.26791381835938,20.113086700439453,-43.417694091796875,10.26141357421875,-94.54025268554688,-27.429168701171875,-7.570648193359375,28.12794303894043
-73.50668334960938,-45.33522033691406,743.010986328125,-50.05149841308594,-67.54914855957031,19.61181640625,-34.640716552734375,11.0675048828125,-74.72232055664062,-30.697052001953125,-12.239044189453125,39.523128509521484
-73.51701354980469,-41.2581787109375,748.7792358398438,-48.88720703125,-66.45773315429688,19.998046875,-37.732666015625,18.285308837890625,-78.16719055175781,-31.06268310546875,-12.67510986328125,33.478973388671875
-70.91810607910156,-47.571044921875,751.9699096679688,-51.186553955078125,-73.30691528320312,19.66100311279297,-37.304168701171875,28.692596435546875,-82.54942321777344,-30.969635009765625,-11.195159912109375,18.2668514251709
-74.94654846191406,-22.52301025390625,750.1658325195312,-51.16636657714844,-72.83808898925781,17.977649688720703,-35.48638916015625,19.82269287109375,-29.68743896484375,-29.896240234375,-10.9454345703125,7.32251501083374
-70.75962829589844,-51.44151306152344,747.7142333984375,-48.15386962890625,-73.79225158691406,18.74747085571289,-36.33087158203125,35.317657470703125,-12.394927978515625,-31.906280517578125,-10.506317138671875,17.83585548400879
-68.4725341796875,-38.048736572265625,735.2578735351562,-46.45729064941406,-68.56900024414062,17.336959838867188,-33.48846435546875,20.493621826171875,-66.45616149902344,-28.778533935546875,-10.31109619140625,6.261228561401367
-65.38731384277344,-42.3492431640625,721.2578125,-46.52703857421875,-68.98457336425781,19.84970474243164,-29.996917724609375,16.106903076171875,-61.37547302246094,-26.27984619140625,-11.002960205078125,10.398408889770508
-79.28765869140625,-33.42987060546875,755.2647094726562,-52.59468078613281,-80.89701843261719,18.941020965576172,-36.67291259765625,24.033355712890625,-86.658935546875,-30.379150390625,-9.622589111328125,11.064250946044922
-75.31086730957031,-44.7357177734375,748.2508544921875,-48.67155456542969,-73.57403564453125,20.0906982421875,-35.37237548828125,24.88916015625,-29.533843994140625,-31.4501953125,-10.730560302734375,18.532255172729492
-74.42738342285156,-36.777130126953125,754.8968505859375,-52.94938659667969,-74.7113037109375,19.152368545532227,-37.045135498046875,19.86053466796875,-30.772613525390625,-30.71014404296875,-11.814605712890625,15.77150821685791
-72.94891357421875,-36.5789794921875,742.5938720703125,-48.76776123046875,-71.80636596679688,19.687641143798828,-35.521514892578125,21.85760498046875,-9.536956787109375,-28.860382080078125,-9.346435546875,13.16030216217041
-75.20758056640625,-30.653900146484375,742.625732421875,-49.31398010253906,-71.42048645019531,18.584877014160156,-32.745941162109375,11.879425048828125,-40.82867431640625,-29.561309814453125,-11.485931396484375,18.954130172729492
-76.34976196289062,-52.929473876953125,754.3628540039062,-49.53849792480469,-77.78768920898438,20.248287200927734,-35.62701416015625,17.444915771484375,-113.47689819335938,-31.895172119140625,-7.841400146484375,15.926228523254395
-68.26683044433594,-45.82810974121094,741.1408081054688,-47.85630798339844,-76.90177917480469,21.7529354095459,-35.190185546875,23.97406005859375,-101.54647827148438,-28.606231689453125,-6.914031982421875,11.304283142089844
-68.14756774902344,-29.9892578125,732.1854248046875,-45.90013122558594,-69.00633239746094,17.1104736328125,-35.186279296875,11.97760009765625,-120.22618103027344,-28.607269287109375,-8.276123046875,21.79690170288086
-70.27201843261719,-67.80143737792969,734.458740234375,-49.58683776855469,-60.902252197265625,19.991962432861328,-36.08441162109375,27.08172607421875,-46.82810974121094,-27.424591064453125,-11.551361083984375,20.275054931640625
-76.74107360839844,-20.94378662109375,749.8695068359375,-52.002288818359375,-74.90113830566406,19.705154418945312,-36.93170166015625,24.430908203125,-98.89366149902344,-30.12786865234375,-7.47210693359375,16.196664810180664
-71.22926330566406,-30.328033447265625,739.9473876953125,-46.631378173828125,-72.7987060546875,18.969486236572266,-33.24322509765625,19.23114013671875,-94.79692077636719,-30.829803466796875,-7.6190185546875,29.661035537719727
-72.21319580078125,-49.09983825683594,740.7474365234375,-46.691162109375,-73.86376953125,21.016233444213867,-34.746368408203125,20.04205322265625,-118.14117431640625,-29.283111572265625,-7.3365478515625,23.42881202697754
-84.22282409667969,-38.988433837890625,760.6136474609375,-49.40058898925781,-77.59706115722656,22.09778594970703,-36.9793701171875,24.358184814453125,-74.25163269042969,-33.55096435546875,-9.579864501953125,10.850225448608398
-78.12278747558594,-47.014892578125,765.60986328125,-50.9107666015625,-78.36701965332031,20.869001388549805,-40.219085693359375,28.618743896484375,-65.72325134277344,-33.16033935546875,-10.5068359375,13.88444995880127
-73.61782836914062,-24.814300537109375,750.0302734375,-49.08982849121094,-70.66415405273438,20.686138153076172,-35.74615478515625,4.291290283203125,-41.6456298828125,-31.04010009765625,-10.0223388671875,30.787410736083984
-76.49075317382812,-57.511383056640625,745.9612426757812,-44.84129333496094,-67.99172973632812,18.517986297607422,-38.04351806640625,26.052337646484375,-45.18843078613281,-31.650970458984375,-12.545928955078125,31.084566116333008
-71.5833740234375,-28.972259521484375,746.70361328125,-49.15476989746094,-70.53564453125,21.510940551757812,-38.048492431640625,17.570770263671875,-55.3885498046875,-28.513641357421875,-8.172332763671875,41.332122802734375
-77.47206115722656,-32.314727783203125,749.6891479492188,-49.21128845214844,-70.877197265625,21.160598754882812,-35.5048828125,16.717193603515625,-113.63877868652344,-32.446441650390625,-8.619964599609375,31.65636444091797
-81.64860534667969,-42.528167724609375,767.2149658203125,-53.95500183105469,-77.75825500488281,18.842639923095703,-40.0833740234375,29.32489013671875,-72.12554931640625,-32.105743408203125,-10.21337890625,22.091392517089844
-76.28738403320312,-15.748046875,761.549560546875,-51.12919616699219,-74.88641357421875,21.50314712524414,-38.383026123046875,7.9173583984375,-65.62174987792969,-34.380279541015625,-12.59503173828125,15.993490219116211
-70.28182983398438,-25.1639404296875,744.6673583984375,-53.143096923828125,-73.15660095214844,18.266860961914062,-35.948211669921875,12.733917236328125,-48.839141845703125,-28.08978271484375,-8.397918701171875,20.165985107421875
-85.08566284179688,-23.201416015625,763.3475341796875,-52.58656311035156,-72.31069946289062,19.89395523071289,-39.13104248046875,22.84283447265625,-35.5211181640625,-30.979827880859375,-13.778839111328125,14.272480010986328
-80.54806518554688,-19.158111572265625,757.400146484375,-50.85881042480469,-75.63861083984375,20.293415069580078,-38.597198486328125,19.75347900390625,-40.868408203125,-31.71612548828125,-9.48626708984375,11.827414512634277
-77.38308715820312,-18.763885498046875,760.5364379882812,-52.443939208984375,-74.28578186035156,20.618629455566406,-38.906494140625,9.1956787109375,-79.70350646972656,-30.74755859375,-10.03253173828125,21.366600036621094
-82.97412109375,-36.400390625,761.1451416015625,-53.8433837890625,-73.75047302246094,17.748323440551758,-38.65802001953125,24.140869140625,-30.113494873046875,-32.905548095703125,-10.528411865234375,22.254138946533203
-81.27633666992188,-41.856536865234375,764.4210205078125,-53.9190673828125,-75.88349914550781,17.269733428955078,-41.72119140625,25.707977294921875,-26.38800048828125,-29.405731201171875,-8.955108642578125,13.329277038574219
-65.385009765625,-16.44732666015625,728.958984375,-47.88673400878906,-67.12623596191406,18.399948120117188,-34.838470458984375,14.903778076171875,-64.87178039550781,-26.79058837890625,-9.60736083984375,12.801216125488281
-77.7515869140625,-12.72906494140625,755.541259765625,-53.45713806152344,-78.59217834472656,19.457813262939453,-35.791839599609375,16.30517578125,-90.84114074707031,-30.33489990234375,-9.833099365234375,18.492568969726562
-71.37777709960938,-43.890960693359375,745.1680908203125,-50.80479431152344,-69.04196166992188,22.556379318237305,-37.933380126953125,26.64697265625,-68.28895568847656,-28.19183349609375,-10.122283935546875,16.879526138305664
-86.30072021484375,-21.66302490234375,768.902587890625,-56.01860046386719,-78.29573059082031,19.530214309692383,-38.9749755859375,18.294586181640625,-95.78407287597656,-31.561065673828125,-9.139373779296875,14.6050386428833
-90.55755615234375,-16.55059814453125,772.00732421875,-52.469482421875,-78.49851989746094,18.85639190673828,-41.9951171875,17.683258056640625,-36.4803466796875,-32.836639404296875,-9.3603515625,21.740097045898438
-75.70857238769531,-13.782867431640625,754.567626953125,-51.10179138183594,-70.47917175292969,19.43976593017578,-38.35760498046875,18.569122314453125,-70.74578857421875,-30.10009765625,-11.871185302734375,15.1603364944458
-76.00714111328125,-32.798553466796875,753.4246826171875,-50.31153869628906,-74.70008850097656,17.56575584411621,-38.734893798828125,20.980743408203125,-83.35356140136719,-29.622833251953125,-7.51837158203125,5.670166969299316
-74.67037963867188,-37.060150146484375,752.1466064453125,-49.19563293457031,-73.94847106933594,18.963611602783203,-38.112640380859375,12.17205810546875,-33.163360595703125,-31.311859130859375,-9.1661376953125,15.047076225280762
-75.60371398925781,-12.05108642578125,745.8173217773438,-48.11051940917969,-75.81800842285156,23.786930084228516,-39.3717041015625,20.773101806640625,-67.94624328613281,-26.53851318359375,-6.453704833984375,22.252527236938477
-71.89686584472656,-53.47856140136719,742.2217407226562,-47.89842224121094,-67.67601013183594,18.74567985534668,-35.857513427734375,23.49908447265625,-113.53558349609375,-28.964447021484375,-10.151763916015625,17.521108627319336
-68.94448852539062,-27.061981201171875,748.2564697265625,-49.078277587890625,-70.28640747070312,19.677425384521484,-40.1854248046875,22.211029052734375,-43.947906494140625,-30.214691162109375,-8.524139404296875,10.668251991271973
-65.73558044433594,-51.34124755859375,738.3792724609375,-45.77227783203125,-63.46333312988281,20.81058120727539,-38.833251953125,35.337646484375,-45.582305908203125,-30.786773681640625,-10.273590087890625,28.148279190063477
-81.34748840332031,-25.089385986328125,759.021484375,-50.22528076171875,-71.62916564941406,18.040157318115234,-38.912322998046875,22.802825927734375,-42.553802490234375,-32.945068359375,-10.1065673828125,24.048616409301758
-74.39408874511719,-26.908050537109375,746.7636108398438,-50.5911865234375,-71.61747741699219,18.574201583862305,-37.12762451171875,25.607452392578125,-70.11798095703125,-29.78961181640625,-10.344451904296875,27.488433837890625
-65.32383728027344,-31.750152587890625,733.4356689453125,-50.64256286621094,-63.94435119628906,18.687427520751953,-37.5552978515625,21.5836181640625,12.915313720703125,-26.788116455078125,-11.52911376953125,33.77857971191406
