e_C,e_Al,e_Ni,e_V,nu,sigma,e_Si,e_0,e_Cr,e_Mo,e_Co,e_Mn
-169.16876220703125,59.286376953125,-28.927490234375,-14.89178466796875,18.452526092529297,21.291404724121094,-18.599151611328125,751.7931518554688,-54.742279052734375,-43.932098388671875,-37.596038818359375,-71.36972045898438
-159.234619140625,37.256561279296875,-29.67376708984375,-13.400238037109375,15.755545616149902,20.67873764038086,-18.63458251953125,747.2127685546875,-54.053466796875,-44.38584899902344,-37.203643798828125,-71.39132690429688
-175.31044006347656,41.91912841796875,-27.780242919921875,-62.763641357421875,38.19740295410156,21.25614356994629,-18.437347412109375,748.7996826171875,-51.479888916015625,-44.57768249511719,-22.875823974609375,-71.22563171386719
-134.73867797851562,32.78839111328125,-28.241119384765625,-36.29132080078125,24.178661346435547,20.92466163635254,-16.55450439453125,735.6195678710938,-54.506927490234375,-41.36419677734375,-19.656982421875,-69.00613403320312
-165.71957397460938,64.1021728515625,-27.98394775390625,-33.478485107421875,17.500715255737305,19.32000732421875,-16.454498291015625,748.6490478515625,-53.023345947265625,-44.302947998046875,-32.37493896484375,-75.99147033691406
-148.40750122070312,5.00006103515625,-26.97320556640625,-96.40939331054688,24.08443260192871,19.883556365966797,-22.000946044921875,743.988037109375,-51.61335754394531,-45.67256164550781,-21.421905517578125,-73.68199157714844
-174.0047607421875,27.251739501953125,-31.73516845703125,-67.68000793457031,11.765347480773926,20.777681350708008,-16.892059326171875,759.1441650390625,-54.33892822265625,-45.922607421875,-20.076873779296875,-74.41096496582031
-159.9912872314453,21.3494873046875,-31.127471923828125,-96.87228393554688,4.2073073387146,17.365243911743164,-19.146087646484375,759.590087890625,-56.34614562988281,-47.68829345703125,-26.437347412109375,-72.66781616210938
-163.37823486328125,37.58355712890625,-26.8912353515625,-90.33418273925781,11.89988899230957,17.458995819091797,-12.274688720703125,740.4144287109375,-48.918304443359375,-42.55242919921875,-37.595550537109375,-72.96707153320312
-166.27200317382812,46.218719482421875,-27.3970947265625,-75.15553283691406,11.351110458374023,19.908187866210938,-17.089935302734375,747.3302001953125,-54.8065185546875,-42.844696044921875,-46.230072021484375,-67.62356567382812
-136.94134521484375,35.39337158203125,-28.666168212890625,-62.5634765625,7.972550392150879,17.74463653564453,-13.441375732421875,738.4791870117188,-57.12931823730469,-43.557281494140625,-26.604888916015625,-75.1553955078125
-168.90594482421875,50.52996826171875,-28.544586181640625,-65.99836730957031,7.2186784744262695,20.139551162719727,-16.303436279296875,747.255126953125,-53.31846618652344,-44.79167175292969,-27.3587646484375,-71.61380004882812
-165.42942810058594,30.95745849609375,-26.80401611328125,-84.77935791015625,12.154322624206543,18.42310333251953,-18.61920166015625,745.338134765625,-52.17344665527344,-43.156158447265625,-25.621917724609375,-70.09117126464844
-159.07569885253906,41.54302978515625,-25.35516357421875,-97.40043640136719,19.13910675048828,18.323108673095703,-10.044342041015625,741.1041259765625,-53.93211364746094,-42.17138671875,-29.218170166015625,-76.1402587890625
-151.35736083984375,24.791656494140625,-26.040283203125,-73.2376708984375,11.006733894348145,19.35074234008789,-10.525299072265625,731.9540405273438,-50.05699157714844,-39.79876708984375,-17.137603759765625,-74.10700988769531
-164.3616943359375,21.182373046875,-27.343841552734375,-61.72883605957031,25.577802658081055,20.295207977294922,-10.81005859375,751.7559814453125,-54.94877624511719,-45.134735107421875,-16.02191162109375,-77.04263305664062
-157.59336853027344,54.272613525390625,-28.575103759765625,-68.00363159179688,19.593753814697266,18.232086181640625,-20.538848876953125,737.546630859375,-48.7886962890625,-41.34564208984375,-27.904144287109375,-69.27096557617188
-167.96429443359375,26.508697509765625,-28.916229248046875,-77.55685424804688,25.679580688476562,20.076858520507812,-13.856781005859375,742.1932373046875,-47.54450988769531,-42.0308837890625,-35.397064208984375,-74.23521423339844
-151.41876220703125,31.695526123046875,-27.774261474609375,-64.96684265136719,41.3743896484375,20.876646041870117,-18.16192626953125,747.2208251953125,-56.77574157714844,-46.86656188964844,-29.856842041015625,-70.2529296875
-145.1663055419922,33.7015380859375,-28.1531982421875,-55.384185791015625,39.23677444458008,19.77415657043457,-21.28961181640625,733.8653564453125,-50.12504577636719,-41.61578369140625,-18.956298828125,-67.11000061035156
-160.81149291992188,50.737030029296875,-25.6148681640625,-69.7333984375,56.077606201171875,20.820110321044922,-11.484954833984375,739.9293212890625,-53.509063720703125,-42.680450439453125,-21.061126708984375,-71.80183410644531
-169.9512481689453,31.769805908203125,-29.2967529296875,-121.00845336914062,44.33334732055664,22.34183120727539,-16.601470947265625,758.618896484375,-52.030120849609375,-47.26960754394531,-8.102752685546875,-76.95820617675781
-177.8511962890625,11.9510498046875,-31.377532958984375,-117.57295227050781,15.065214157104492,20.067663192749023,-15.433563232421875,772.8574829101562,-55.99884033203125,-51.810546875,-1.97998046875,-82.82086181640625
-156.04608154296875,34.840118408203125,-28.669921875,-115.39559936523438,14.334062576293945,20.288177490234375,-13.477325439453125,744.19189453125,-52.58735656738281,-42.61370849609375,-24.476898193359375,-73.18247985839844
-149.1759490966797,57.326995849609375,-27.495086669921875,-53.46234130859375,12.842358589172363,19.350608825683594,-22.151641845703125,741.125732421875,-52.98915100097656,-39.640411376953125,-35.9586181640625,-71.05723571777344
-150.9013671875,13.076446533203125,-27.304412841796875,-80.24407958984375,6.459068298339844,16.816709518432617,-17.892181396484375,736.0602416992188,-49.957275390625,-39.992340087890625,-13.15447998046875,-70.27505493164062
-155.94403076171875,34.92950439453125,-28.796630859375,-124.63694763183594,8.072895050048828,16.60680389404297,-12.34423828125,742.1249389648438,-51.36216735839844,-42.8704833984375,-32.831817626953125,-71.92164611816406
-167.77549743652344,31.170806884765625,-29.76300048828125,-65.33944702148438,28.794679641723633,18.904094696044922,-20.629730224609375,754.9322509765625,-54.02650451660156,-43.687652587890625,-19.90185546875,-72.35505676269531
-151.0847625732422,43.90167236328125,-31.1512451171875,-93.89454650878906,10.725053787231445,20.41585922241211,-16.066741943359375,756.266357421875,-56.418609619140625,-47.343231201171875,-32.01678466796875,-77.68231201171875
-157.45748901367188,20.46478271484375,-29.025726318359375,-73.34689331054688,23.39272117614746,18.282474517822266,-16.463958740234375,748.1522827148438,-55.09696960449219,-43.522247314453125,-27.761138916015625,-70.53324890136719
-143.92942810058594,22.629119873046875,-28.703277587890625,-60.48516845703125,29.65172576904297,20.2486572265625,-18.7445068359375,747.4151611328125,-58.8406982421875,-44.30006408691406,-36.243438720703125,-69.09455871582031
-164.19329833984375,54.595947265625,-27.969635009765625,-73.29112243652344,21.069610595703125,18.951778411865234,-20.51934814453125,742.2254638671875,-53.28507995605469,-41.784515380859375,-34.66949462890625,-64.78717041015625
-154.93846130371094,30.316192626953125,-28.998779296875,-74.432373046875,37.2785758972168,20.685009002685547,-21.639678955078125,749.6455688476562,-53.844512939453125,-45.1632080078125,-11.0084228515625,-73.916748046875
-159.49560546875,53.80755615234375,-27.62396240234375,-46.20939636230469,26.99740982055664,19.07640266418457,-21.919525146484375,739.62548828125,-50.05021667480469,-43.00390625,-41.9215087890625,-68.19223022460938
-162.35577392578125,38.704986572265625,-30.2750244140625,-102.08628845214844,23.405672073364258,19.70730972290039,-19.140625,745.8673095703125,-48.97784423828125,-44.052581787109375,-41.735565185546875,-71.15484619140625
-173.9658203125,51.07720947265625,-29.2862548828125,-72.64356994628906,4.456749439239502,20.13759994506836,-21.677703857421875,756.1470947265625,-53.62226867675781,-44.68321228027344,-30.551910400390625,-72.80439758300781
-181.2346649169922,32.37994384765625,-31.59320068359375,-49.49504089355469,11.630571365356445,20.337207794189453,-15.6556396484375,767.3077392578125,-53.6195068359375,-47.8529052734375,-22.521697998046875,-79.83915710449219
-145.03431701660156,29.123504638671875,-30.293243408203125,-42.228057861328125,19.26798439025879,19.67323112487793,-15.495941162109375,743.3587036132812,-51.854034423828125,-43.534027099609375,-34.290740966796875,-77.27210998535156
-176.70166015625,62.886260986328125,-26.630950927734375,-60.88285827636719,42.11786651611328,19.05385971069336,-13.7452392578125,752.0244140625,-56.312255859375,-43.766754150390625,-29.488739013671875,-75.27146911621094
-190.93890380859375,20.439697265625,-30.55596923828125,-73.48779296875,23.979656219482422,22.510536193847656,-19.83294677734375,768.0537109375,-55.335845947265625,-46.87391662597656,-12.5001220703125,-74.9019775390625
-172.171630859375,23.63385009765625,-30.26007080078125,-65.70155334472656,8.43940544128418,19.105297088623047,-15.825958251953125,759.129150390625,-57.304168701171875,-46.48112487792969,-32.08074951171875,-72.36248779296875
-162.25657653808594,23.45135498046875,-29.459808349609375,-52.050201416015625,16.988868713378906,22.005023956298828,-18.32421875,746.5653076171875,-50.20011901855469,-43.575103759765625,1.91156005859375,-76.88787841796875
-166.01673889160156,22.416351318359375,-27.491058349609375,-11.723175048828125,21.315614700317383,20.53907012939453,-12.04180908203125,734.5987548828125,-48.9949951171875,-41.02117919921875,-14.136138916015625,-71.96061706542969
-153.36956787109375,64.16644287109375,-27.826904296875,-82.93565368652344,18.384920120239258,22.533885955810547,-19.661895751953125,742.7698974609375,-51.02275085449219,-46.11988830566406,-51.34071350097656,-71.75120544433594
-178.63082885742188,28.42413330078125,-27.726776123046875,-51.77154541015625,9.412939071655273,19.687116622924805,-11.3843994140625,741.8951416015625,-49.080108642578125,-41.335784912109375,-26.159759521484375,-71.63710021972656
-176.95811462402344,34.628997802734375,-27.317108154296875,-73.09642028808594,14.618437767028809,18.957109451293945,-13.839019775390625,756.8348999023438,-55.87400817871094,-47.875701904296875,-31.341064453125,-74.57975769042969
-170.6026153564453,37.77886962890625,-29.29449462890625,-91.05712890625,15.214699745178223,19.244434356689453,-17.81390380859375,755.1552124023438,-53.79771423339844,-47.62251281738281,-20.936767578125,-75.75485229492188
-185.81832885742188,55.910675048828125,-33.980377197265625,-13.662017822265625,6.178252696990967,18.357540130615234,-23.22064208984375,771.3929443359375,-57.4874267578125,-53.048492431640625,-30.3663330078125,-71.56721496582031
-174.34310913085938,38.113983154296875,-30.341522216796875,-84.72030639648438,12.767979621887207,20.639156341552734,-17.720062255859375,757.93994140625,-54.17431640625,-45.5709228515625,-32.25592041015625,-74.15791320800781
-156.82220458984375,8.84503173828125,-31.90826416015625,-5.61328125,26.847658157348633,22.111923217773438,-16.784210205078125,763.2025146484375,-58.4317626953125,-50.386260986328125,-19.304412841796875,-75.54869079589844
-168.196044921875,25.46954345703125,-28.973388671875,-35.438446044921875,31.678083419799805,20.642772674560547,-25.7808837890625,749.5172119140625,-53.47410583496094,-41.863983154296875,4.24432373046875,-69.49063110351562
-155.28152465820312,29.466796875,-29.429107666015625,-59.450592041015625,32.266422271728516,22.4061222076416,-15.7772216796875,747.5109252929688,-56.55525207519531,-44.880462646484375,-26.130767822265625,-71.42214965820312
-156.60238647460938,38.907684326171875,-25.990264892578125,-66.68826293945312,43.701332092285156,19.35738754272461,-10.77081298828125,740.3634033203125,-51.460784912109375,-43.9764404296875,-26.08612060546875,-75.49760437011719
-139.5137481689453,5.6092529296875,-28.571014404296875,-92.74269104003906,44.760318756103516,22.848196029663086,-16.278533935546875,737.4760131835938,-51.92393493652344,-44.68113708496094,-24.448333740234375,-72.055419921875
-173.17813110351562,77.88189697265625,-27.40228271484375,-85.95703125,58.72917175292969,20.0799503326416,-20.868560791015625,743.3763427734375,-52.69566345214844,-41.717010498046875,-46.660308837890625,-64.05743408203125
-165.40380859375,8.921539306640625,-28.21588134765625,-66.79248046875,53.57635498046875,20.250988006591797,-8.233123779296875,744.888671875,-53.09330749511719,-40.8975830078125,-37.89691162109375,-72.91334533691406
-160.81292724609375,31.90948486328125,-27.372528076171875,-52.003448486328125,43.88880920410156,19.68675994873047,-14.922698974609375,730.8057861328125,-48.9091796875,-37.616241455078125,-22.76007080078125,-64.09390258789062
-163.21157836914062,50.306304931640625,-29.108428955078125,-48.30345153808594,40.936500549316406,21.255399703979492,-20.95379638671875,742.858642578125,-51.04917907714844,-41.6109619140625,-52.97987365722656,-66.8780517578125
-155.9958038330078,2.4019775390625,-28.816131591796875,-53.747528076171875,50.54607391357422,22.1722469329834,-18.884796142578125,743.01806640625,-53.37046813964844,-40.896759033203125,-22.7611083984375,-71.93608093261719
-163.39434814453125,30.458221435546875,-27.524169921875,-49.24909973144531,36.692710876464844,20.153825759887695,-14.50311279296875,741.847900390625,-51.26953125,-41.887237548828125,-18.048614501953125,-73.21517944335938
-161.39854431152344,71.68417358398438,-26.17333984375,-68.80471801757812,30.357179641723633,19.050683975219727,-20.278564453125,733.561279296875,-51.09294128417969,-41.788116455078125,-46.188079833984375,-65.33659362792969
-150.74322509765625,57.876068115234375,-25.014251708984375,-76.15557861328125,32.95510482788086,21.16806411743164,-14.15679931640625,728.333984375,-49.8961181640625,-34.85284423828125,-35.512237548828125,-70.90293884277344
-153.20046997070312,1.714263916015625,-28.844879150390625,-71.94326782226562,21.56983757019043,19.830650329589844,-15.188201904296875,747.947021484375,-53.032745361328125,-45.32757568359375,-7.5086669921875,-76.5726318359375
-139.9820556640625,27.113311767578125,-31.479339599609375,-33.27734375,36.23267364501953,17.75680923461914,-18.1839599609375,742.2459106445312,-53.0548095703125,-41.58203125,-39.06787109375,-75.22923278808594
-167.98402404785156,55.523162841796875,-29.199188232421875,-43.8507080078125,19.60356903076172,18.962366104125977,-20.1568603515625,754.8927001953125,-54.105865478515625,-47.28825378417969,-26.598236083984375,-71.74981689453125
-177.5079345703125,24.84014892578125,-27.167572021484375,-95.13066101074219,38.03860855102539,17.897750854492188,-13.553375244140625,745.2262573242188,-50.30342102050781,-43.455596923828125,-28.240081787109375,-72.77680969238281
-154.59632873535156,59.42572021484375,-25.8421630859375,-90.52658081054688,44.06300735473633,20.370296478271484,-20.120086669921875,736.25732421875,-51.26194763183594,-41.833648681640625,-50.118072509765625,-69.56448364257812
